Variant,Room_ID,DATE,room_tournaments,Room_Net_Profit,Room_Gross_Revenue,Room_Total_Time,Player_Count,Avg_Score_In_Room,Max_Score_In_Room,Total_Coins_Spent_In_Room,Total_Coins_Claimed_In_Room,Avg_Player_Duration
B_Test_Group,5236,2024-07-14,t13,2820,1400,1060.835,7,145,177,1400,2380,151.54785714285714
B_Test_Group,5132,2024-07-13,t8,2460,1400,1250.197,7,118.42857142857143,177,1400,2940,178.59957142857144
B_Test_Group,4939,2024-07-11,t9,2960,1400,1228.432,7,131.00000000000003,175,1400,2240,175.49028571428573
B_Test_Group,4839,2024-07-10,t5,2460,1400,1183.67,7,136.28571428571428,178,1400,2940,169.09571428571431
A_Control_Group,4760,2024-07-09,t2,3600,1400,1040.31,7,129.85714285714286,157,1400,1400,148.61571428571429
A_Control_Group,4626,2024-07-07,t4,2460,1400,1159.868,7,149.28571428571428,218,1400,2940,165.69542857142858
A_Control_Group,4657,2024-07-07,t3,2820,1400,842.105,7,120.14285714285714,138,1400,2380,120.30071428571429
A_Control_Group,4444,2024-07-05,t15,2460,1400,1184.512,7,123.14285714285714,194,1400,2940,169.216
A_Control_Group,4473,2024-07-05,t7,2460,1400,1153.619,7,139.57142857142856,237,1400,2940,164.8027142857143
A_Control_Group,4487,2024-07-05,t2,2540,1400,954.954,7,152.42857142857144,215,1400,2660,136.422
A_Control_Group,4404,2024-07-04,t6,2460,1400,1138.936,7,120,169,1400,2940,162.70514285714285
A_Control_Group,4242,2024-07-03,t3,3680,1400,1016.555,7,140.28571428571428,203,1400,1120,145.22214285714284
B_Test_Group,4252,2024-07-03,t5,2460,1400,997.945,7,129.71428571428572,178,1400,2940,142.56357142857144
B_Test_Group,4289,2024-07-03,t1,3540,1400,860.855,7,146.14285714285714,236,1400,1260,122.97928571428572
B_Test_Group,4227,2024-07-02,t17,3100,1400,1190.253,7,101.14285714285714,137,1400,2100,170.03614285714286
B_Test_Group,4109,2024-07-01,t19,2680,1400,1015.9,7,136.71428571428569,191,1400,2520,145.12857142857141
A_Control_Group,4002,2024-06-30,t4,2460,1400,1121.573,7,146.42857142857142,202,1400,2940,160.2247142857143
A_Control_Group,4039,2024-06-30,t6,2680,1400,889.59,7,127.57142857142857,192,1400,2520,127.08428571428571
A_Control_Group,3894,2024-06-28,t18,2760,1400,1122.189,7,126.85714285714285,152,1400,2240,160.31271428571429
A_Control_Group,3687,2024-06-26,t6,2460,1400,1101.504,7,126.14285714285714,161,1400,2940,157.35771428571431
A_Control_Group,3650,2024-06-25,t3,2460,1400,987.548,7,131.42857142857142,170,1400,2940,141.07828571428573
A_Control_Group,3662,2024-06-25,t4,2820,1400,1135.322,7,119.71428571428571,174,1400,2380,162.18885714285716
B_Test_Group,3672,2024-06-25,t9,2540,1400,1348.798,7,112.57142857142857,180,1400,2660,192.68542857142856
A_Control_Group,3561,2024-06-24,t7,2460,1400,1000.732,7,152.57142857142858,178,1400,2940,142.96171428571427
B_Test_Group,3497,2024-06-23,t17,2460,1400,1151.389,7,149.85714285714286,232,1400,2940,164.48414285714284
A_Control_Group,3322,2024-06-21,t3,2460,1400,1284.07,7,148.85714285714286,194,1400,2940,183.43857142857144
B_Test_Group,3335,2024-06-21,t16,2460,1400,1283.08,7,139.85714285714286,199,1400,2940,183.29714285714286
A_Control_Group,3152,2024-06-19,t7,2460,1400,1270.493,7,125.57142857142857,169,1400,2940,181.499
B_Test_Group,3067,2024-06-18,t13,2460,1400,1212.885,7,129,163,1400,2940,173.2692857142857
B_Test_Group,2852,2024-06-15,t1,2460,1400,1268.904,7,102.14285714285715,153,1400,2940,181.27200000000002
A_Control_Group,2735,2024-06-13,t3,2680,1400,1234.948,7,132.14285714285714,177,1400,2520,176.42114285714288
A_Control_Group,2625,2024-06-12,t14,2540,1400,949.767,7,127.42857142857143,191,1400,2660,135.68099999999998
A_Control_Group,2509,2024-06-10,t4,2460,1400,1050.216,7,140.85714285714286,169,1400,2940,150.03085714285717
B_Test_Group,2539,2024-06-10,t5,2460,1400,1029.78,7,157.14285714285714,202,1400,2940,147.11142857142855
B_Test_Group,2303,2024-06-07,t8,2540,1400,1376.769,7,154.71428571428572,204,1400,2660,196.68128571428571
B_Test_Group,2336,2024-06-07,t13,2460,1400,1226.859,7,140.42857142857144,187,1400,2940,175.26557142857141
A_Control_Group,2185,2024-06-05,t7,2460,1400,1030.214,7,135.14285714285714,200,1400,2940,147.17342857142859
B_Test_Group,2198,2024-06-05,t1,2460,1400,1109.982,7,133.57142857142858,177,1400,2940,158.56885714285715
A_Control_Group,2200,2024-06-05,t10,2460,1400,1007.759,7,148.14285714285714,204,1400,2940,143.96557142857142
B_Test_Group,2084,2024-06-04,t5,2820,1400,1296.687,7,135.71428571428569,163,1400,2380,185.241
A_Control_Group,2120,2024-06-04,t3,2460,1400,928.066,7,139,203,1400,2940,132.58085714285716
B_Test_Group,2051,2024-06-03,t16,2680,1400,1379.094,7,154.14285714285714,207,1400,2520,197.01342857142856
A_Control_Group,1749,2024-05-31,t3,1660,1000,962.659,7,134.28571428571428,206,1400,2940,184.33985714285714
B_Test_Group,1808,2024-05-31,t12,2460,1400,1095.644,7,165.85714285714286,214,1400,2940,156.52057142857143
B_Test_Group,1774,2024-05-30,t8,2820,1400,1158.551,7,149,238,1400,2380,165.50728571428573
B_Test_Group,1721,2024-05-29,t13,2460,1400,1390.581,7,123.57142857142857,176,1400,2940,198.65442857142858
A_Control_Group,1612,2024-05-28,t11,3260,1400,1106.059,7,148.85714285714286,225,1400,1540,158.00842857142857
A_Control_Group,1545,2024-05-27,t4,2460,1400,1051.825,7,151.14285714285714,219,1400,2940,150.2607142857143
A_Control_Group,1578,2024-05-27,t6,2460,1400,1192.449,7,125.28571428571426,229,1400,2940,170.34985714285713
A_Control_Group,1493,2024-05-26,t6,2460,1400,1033.976,7,135.42857142857144,202,1400,2940,147.71085714285715
A_Control_Group,1504,2024-05-26,t18,2680,1400,1086.166,7,155.28571428571428,269,1400,2520,155.16657142857142
B_Test_Group,1385,2024-05-24,t1,2700,1400,1110.905,7,116.28571428571428,166,1400,2100,158.70071428571427
A_Control_Group,1394,2024-05-24,t7,2460,1400,661.937,7,127.00000000000001,176,1400,2940,94.562428571428569
B_Test_Group,1330,2024-05-23,t12,2680,1400,1252.88,7,126.28571428571428,172,1400,2520,178.98285714285711
A_Control_Group,1201,2024-05-22,t18,60,200,152.788,7,158.85714285714286,215,1400,2940,190.43071428571429
B_Test_Group,1012,2024-05-18,t5,2960,1400,1083.457,7,157.71428571428569,218,1400,2240,154.77957142857142
B_Test_Group,1041,2024-05-18,t9,2960,1400,1237.199,7,145.71428571428572,226,1400,2240,176.7427142857143
B_Test_Group,936,2024-05-17,t17,2460,1400,1063.832,7,117,159,1400,2940,151.976
B_Test_Group,716,2024-05-13,t16,3100,1400,988.571,7,127.71428571428572,197,1400,2100,141.22442857142855
B_Test_Group,488,2024-05-09,t5,2400,1400,1200.918,7,101.42857142857143,142,1400,2800,171.55971428571431
A_Control_Group,497,2024-05-09,t14,3040,1400,1112.086,7,114.00000000000001,142,1400,1960,158.86942857142859
A_Control_Group,317,2024-05-06,t6,2820,1400,1094.702,7,144.71428571428572,199,1400,2380,156.386
B_Test_Group,237,2024-05-05,t5,2460,1400,1071.378,7,123.57142857142857,186,1400,2940,153.05399999999997
B_Test_Group,186,2024-05-04,t13,2460,1400,1133.145,7,160.85714285714286,203,1400,2940,161.87785714285712
A_Control_Group,204,2024-05-04,t15,2960,1400,1184.783,7,120.42857142857143,185,1400,2240,169.25471428571427
B_Test_Group,74,2024-05-02,t8,2540,1400,1221.095,7,116.28571428571429,163,1400,2660,174.44214285714284
B_Test_Group,6648,2024-07-30,t8,1815,1500,1778.299,10,140.4,227,1500,3885,177.8299
B_Test_Group,6503,2024-07-29,t5,-795,300,335.5,10,131.50000000000003,177,1500,4095,126.27180000000003
A_Control_Group,6343,2024-07-27,t18,1125,1500,1565.287,10,122.2,219,1500,4725,156.5287
A_Control_Group,6391,2024-07-27,t10,1125,1500,1866.922,10,134.3,216,1500,4725,186.69219999999999
A_Control_Group,6424,2024-07-27,t6,2400,1500,1940.003,10,131.90000000000003,193,1500,3150,194.0003
A_Control_Group,6155,2024-07-25,t6,1185,1500,1537.742,10,144.4,271,1500,4515,153.7742
B_Test_Group,6163,2024-07-25,t8,1770,1500,1548.637,10,127.9,157,1500,3780,154.8637
A_Control_Group,6059,2024-07-24,t2,1290,1500,1988.101,10,129.4,193,1500,4410,198.8101
A_Control_Group,6073,2024-07-24,t14,1395,1500,1447.435,10,138.5,200,1500,4305,144.7435
B_Test_Group,5984,2024-07-23,t16,2040,1500,1719.606,10,137,162,1500,3360,171.96059999999997
A_Control_Group,5989,2024-07-23,t3,1395,1500,1859.444,10,129.20000000000002,171,1500,4305,185.9444
A_Control_Group,6004,2024-07-23,t6,2565,1500,1641.772,10,123.4,181,1500,2835,164.1772
B_Test_Group,5921,2024-07-22,t17,1125,1500,1478.715,10,154.5,208,1500,4725,147.8715
A_Control_Group,5709,2024-07-20,t11,1185,1500,1746.027,10,133.39999999999998,205,1500,4515,174.60269999999997
B_Test_Group,5623,2024-07-19,t17,1125,1500,1609.983,10,125.69999999999999,160,1500,4725,160.9983
B_Test_Group,5461,2024-07-18,t5,1140,1350,1733.656,10,130.89999999999998,171,1500,4410,173.3656
A_Control_Group,5279,2024-07-15,t14,1980,1500,1582.04,10,123.2,160,1500,3570,158.204
A_Control_Group,5243,2024-07-14,t10,3090,1500,1756.555,10,113.89999999999999,132,1500,2310,175.6555
B_Test_Group,4690,2024-07-08,t20,2565,1500,1351.702,10,120.30000000000001,173,1500,2835,135.1702
A_Control_Group,4719,2024-07-08,t2,1395,1500,2076.096,10,127.8,171,1500,4305,207.60959999999997
B_Test_Group,4596,2024-07-07,t12,1125,1500,1513.864,10,138.7,199,1500,4725,151.3864
A_Control_Group,4553,2024-07-06,t4,2310,1500,1410.573,10,132.60000000000002,262,1500,2940,141.0573
A_Control_Group,4421,2024-07-05,t7,1125,1500,1642.933,10,121.3,159,1500,4725,164.2933
A_Control_Group,4291,2024-07-03,t14,1920,1500,1653.89,10,160.9,209,1500,3780,165.38899999999998
B_Test_Group,4188,2024-07-02,t13,1920,1500,1607.331,10,152.9,244,1500,3780,160.73309999999998
A_Control_Group,4090,2024-07-01,t6,2295,1500,1788.898,10,143.6,195,1500,3255,178.8898
A_Control_Group,3955,2024-06-29,t18,1125,1500,1641.94,10,113.8,157,1500,4725,164.194
B_Test_Group,3870,2024-06-28,t5,2040,1500,1912.872,10,136.8,190,1500,3360,191.28719999999998
B_Test_Group,3707,2024-06-26,t8,1980,1500,1582.215,10,128.1,194,1500,3570,158.2215
B_Test_Group,3536,2024-06-24,t13,1125,1500,1520.609,10,127.39999999999999,200,1500,4725,152.0609
A_Control_Group,3461,2024-06-23,t6,1125,1500,1495.24,10,115.80000000000001,206,1500,4725,149.524
A_Control_Group,3298,2024-06-21,t18,1290,1500,2093.766,10,129.29999999999998,178,1500,4410,209.37660000000002
A_Control_Group,3180,2024-06-19,t7,1185,1500,1853.781,10,144,234,1500,4515,185.3781
B_Test_Group,2926,2024-06-16,t13,1455,1500,1863.086,10,140.60000000000002,223,1500,4095,186.30859999999998
B_Test_Group,2831,2024-06-15,t8,-1395,,0,4,130.1,185,1500,4725,135.526
A_Control_Group,2856,2024-06-15,t2,1710,1500,1622.071,10,157,229,1500,3990,162.20710000000003
B_Test_Group,2891,2024-06-15,t20,1605,1500,1287.985,10,136.8,177,1500,4095,128.79850000000002
A_Control_Group,2787,2024-06-14,t6,1875,1500,1281.139,10,137.4,205,1500,3675,128.1139
B_Test_Group,2831,2024-06-14,t8,2520,1500,1355.26,10,130.1,185,1500,4725,135.526
B_Test_Group,2711,2024-06-13,t19,1125,1500,1930.767,10,136.49999999999997,225,1500,4725,193.0767
A_Control_Group,2761,2024-06-13,t6,1185,1500,1479.543,10,155.5,197,1500,4515,147.9543
A_Control_Group,2636,2024-06-12,t18,2085,1500,1581.833,10,126.29999999999998,173,1500,3465,158.18329999999997
B_Test_Group,2678,2024-06-12,t1,1710,1500,1879.165,10,135.5,188,1500,3990,187.9165
B_Test_Group,2610,2024-06-11,t12,1815,1500,1730.193,10,119.19999999999999,188,1500,3885,173.01930000000002
B_Test_Group,2351,2024-06-08,t13,1710,1500,1778.228,10,142.39999999999998,196,1500,3990,177.82279999999997
A_Control_Group,2325,2024-06-07,t6,1560,1500,1858.593,10,151.39999999999998,207,1500,3990,185.85930000000002
A_Control_Group,2144,2024-06-05,t2,1455,1500,1680.986,10,150.4,243,1500,4095,168.0986
A_Control_Group,2186,2024-06-05,t6,1125,1500,1447.113,10,133.3,226,1500,4725,144.71130000000002
A_Control_Group,2127,2024-06-04,t15,1125,1500,1657.184,10,147.4,210,1500,4725,165.7184
A_Control_Group,1945,2024-06-02,t4,1140,1500,1545.87,10,134.89999999999998,199,1500,4410,154.587
B_Test_Group,1993,2024-06-02,t19,1500,1500,1433.734,10,141.29999999999998,218,1500,4200,143.3734
A_Control_Group,1932,2024-06-01,t15,2625,1500,1605.183,10,137.8,200,1500,2625,160.5183
A_Control_Group,1826,2024-05-31,t3,1140,1500,2097.008,10,130.20000000000002,181,1500,4410,209.7008
B_Test_Group,1827,2024-05-31,t9,1125,1500,1641.534,10,126,175,1500,4725,164.1534
A_Control_Group,1768,2024-05-30,t2,1665,1500,2037.481,10,137.8,228,1500,3885,203.74810000000002
A_Control_Group,1737,2024-05-29,t11,1560,1500,1516.432,10,148.4,191,1500,3990,151.6432
A_Control_Group,1657,2024-05-28,t11,1185,1500,1533.034,10,145.9,218,1500,4515,153.30339999999998
A_Control_Group,1594,2024-05-27,t18,2400,1500,1588.247,10,144,189,1500,3150,158.8247
B_Test_Group,1418,2024-05-25,t5,1125,1500,1108.731,10,115.60000000000001,196,1500,4725,110.87310000000001
B_Test_Group,1457,2024-05-25,t8,1875,1500,1838.174,10,115.8,177,1500,3675,183.81740000000002
A_Control_Group,1280,2024-05-22,t10,1605,1500,1638.595,10,129.4,175,1500,4095,163.8595
B_Test_Group,1214,2024-05-21,t13,1125,1500,1818.758,10,125.1,179,1500,4725,181.8758
A_Control_Group,1080,2024-05-20,t14,285,600,915.506,10,128.09999999999997,178,1500,3465,160.3455
B_Test_Group,1114,2024-05-20,t9,1125,1500,1675.735,10,144.2,241,1500,4725,167.5735
A_Control_Group,1027,2024-05-18,t14,2190,1500,1857.779,10,146.7,208,1500,3360,185.7779
A_Control_Group,987,2024-05-18,t18,1245,1500,1427.432,10,122.6,161,1500,4305,142.7432
B_Test_Group,953,2024-05-17,t16,1185,1500,1561.291,10,134.9,217,1500,4515,156.12909999999997
B_Test_Group,956,2024-05-17,t1,1080,1500,1472.17,10,148,230,1500,4620,147.21700000000004
B_Test_Group,870,2024-05-16,t12,2250,1500,1593.618,10,152.5,201,1500,3150,159.3618
A_Control_Group,850,2024-05-15,t7,1815,1500,1439.944,10,161.8,261,1500,3885,143.99439999999998
A_Control_Group,744,2024-05-14,t14,2085,1500,1670.409,10,145.6,199,1500,3465,167.0409
A_Control_Group,649,2024-05-12,t6,1125,1500,1667.059,10,157.3,211,1500,4725,166.7059
B_Test_Group,653,2024-05-12,t20,1125,1500,1681.793,10,121.19999999999999,194,1500,4725,168.1793
B_Test_Group,666,2024-05-12,t19,1815,1500,1386.536,10,142.4,234,1500,3885,138.65359999999998
A_Control_Group,590,2024-05-11,t2,2685,1500,1623.811,10,136.4,201,1500,2415,162.3811
B_Test_Group,505,2024-05-09,t17,1605,1500,1628.92,10,126.10000000000001,177,1500,4095,162.892
A_Control_Group,335,2024-05-07,t10,1815,1500,2011.456,10,121.5,181,1500,3885,201.1456
A_Control_Group,336,2024-05-07,t7,1080,1500,1500.791,10,125.9,206,1500,4620,150.0791
A_Control_Group,134,2024-05-03,t3,1395,1500,1672.645,10,138,237,1500,4305,167.26450000000003
A_Control_Group,156,2024-05-03,t4,2085,1500,1716.32,10,146,181,1500,3465,171.632
A_Control_Group,160,2024-05-03,t18,1605,1500,1652.317,10,158.4,254,1500,4095,165.23170000000002
B_Test_Group,65,2024-05-03,t16,195,900,942.413,10,120.5,180,1500,4305,155.8555
A_Control_Group,31,2024-05-02,t3,750,1050,1267.123,10,130.3,188,1500,4200,159.5617
A_Control_Group,95,2024-05-02,t15,1290,1500,1550.958,10,104.99999999999999,149,1500,4410,155.0958
B_Test_Group,6707,2024-07-31,t9,2920,1600,1081.351,8,133.625,176,1600,3080,135.16887499999999
B_Test_Group,6667,2024-07-30,t16,2280,1600,1191.368,8,118.375,201,1600,3920,148.92100000000002
A_Control_Group,6464,2024-07-28,t15,2440,1600,1269.756,8,126.875,184,1600,3360,158.7195
B_Test_Group,6344,2024-07-27,t20,3920,1600,1049.087,8,123.25,189,1600,1680,131.135875
B_Test_Group,6381,2024-07-27,t17,3420,1600,1300.986,8,164.375,236,1600,2380,162.62324999999998
A_Control_Group,6422,2024-07-27,t18,2780,1600,1311.816,8,146.49999999999997,202,1600,3220,163.977
A_Control_Group,5987,2024-07-23,t15,3420,1600,1340.172,8,134.125,164,1600,2380,167.5215
A_Control_Group,5606,2024-07-19,t3,2280,1600,1204.529,8,129.5,185,1600,3920,150.566125
A_Control_Group,5445,2024-07-17,t11,2280,1600,1260.939,8,140.75,207,1600,3920,157.617375
A_Control_Group,5474,2024-07-17,t6,2640,1600,1301.127,8,134.375,202,1600,3360,162.64087500000002
A_Control_Group,4989,2024-07-12,t6,2780,1600,1138.868,8,156.75000000000003,212,1600,3220,142.3585
A_Control_Group,5008,2024-07-12,t10,2500,1600,1406.682,8,141.75,203,1600,3500,175.83525
A_Control_Group,4977,2024-07-11,t4,2640,1600,1301.595,8,114,197,1600,3360,162.69937499999997
A_Control_Group,4745,2024-07-09,t4,3420,1600,1372.034,8,131.625,200,1600,2380,171.50425
B_Test_Group,4769,2024-07-09,t9,2280,1600,1525.973,8,126.25,206,1600,3920,190.74662500000002
A_Control_Group,4822,2024-07-09,t6,2360,1600,1220.214,8,147.75,233,1600,3640,152.52675000000002
B_Test_Group,4445,2024-07-05,t16,2280,1600,1383.679,8,135.875,177,1600,3920,172.95987499999998
A_Control_Group,4288,2024-07-03,t14,2220,1600,1467.358,8,135.375,167,1600,3780,183.41975
A_Control_Group,4205,2024-07-02,t14,3000,1600,1310.28,8,130.625,254,1600,2800,163.78500000000003
A_Control_Group,3983,2024-06-29,t2,2860,1600,1133.245,8,97,145,1600,2940,141.655625
B_Test_Group,3690,2024-06-26,t17,2220,1600,1611.533,8,154.125,202,1600,3780,201.44162500000002
A_Control_Group,3572,2024-06-24,t11,2280,1600,1351.016,8,127.375,189,1600,3920,168.877
B_Test_Group,3488,2024-06-23,t17,2500,1600,997.911,8,118,178,1600,3500,124.73887500000001
B_Test_Group,3377,2024-06-22,t20,2780,1600,1418.749,8,156.875,251,1600,3220,177.343625
B_Test_Group,3394,2024-06-22,t16,2360,1600,1364.801,8,145.25,186,1600,3640,170.60012500000002
B_Test_Group,3151,2024-06-19,t19,3000,1600,1369.483,8,112.25000000000001,161,1600,2800,171.185375
B_Test_Group,3105,2024-06-18,t20,2280,1600,1242.878,8,135.375,206,1600,3920,155.35974999999996
B_Test_Group,3010,2024-06-17,t5,2500,1600,1187.02,8,149.75,220,1600,3500,148.3775
A_Control_Group,2803,2024-06-14,t4,2280,1600,1788.402,8,157,199,1600,3920,223.55024999999998
A_Control_Group,2833,2024-06-14,t6,2220,1600,1420.417,8,125,175,1600,3780,177.55212500000002
B_Test_Group,2762,2024-06-13,t8,2500,1600,1024.174,8,117.875,182,1600,3500,128.02174999999997
B_Test_Group,2672,2024-06-12,t19,2220,1600,1042.297,8,149.75,199,1600,3780,130.28712500000003
B_Test_Group,2580,2024-06-11,t12,2280,1600,998.488,8,112.5,150,1600,3920,124.811
A_Control_Group,2401,2024-06-08,t2,2280,1600,1147.713,8,120.74999999999999,210,1600,3920,143.46412500000002
A_Control_Group,2287,2024-06-07,t18,2280,1600,1487.214,8,133.875,195,1600,3920,185.90174999999996
B_Test_Group,2326,2024-06-07,t13,2640,1600,1121.514,8,129.125,183,1600,3360,140.18925000000002
B_Test_Group,2343,2024-06-07,t19,3060,1600,1054.52,8,134.37499999999997,187,1600,2940,131.815
A_Control_Group,2151,2024-06-06,t6,-1880,,0,6,120,161,1600,3080,143.22437500000004
B_Test_Group,2183,2024-06-05,t16,2280,1600,1362.687,8,133,212,1600,3920,170.33587500000002
A_Control_Group,2071,2024-06-04,t2,2280,1600,1447.378,8,114.75,152,1600,3920,180.92225
A_Control_Group,2103,2024-06-04,t6,2280,1600,1347.361,8,158.625,189,1600,3920,168.42012499999998
A_Control_Group,2129,2024-06-04,t6,2280,1600,1354.487,8,132.375,191,1600,3920,169.310875
B_Test_Group,1980,2024-06-02,t16,2720,1600,1230.693,8,157.75,195,1600,3080,153.836625
A_Control_Group,1821,2024-05-31,t2,2920,1600,1477.538,8,152.25,199,1600,3080,184.69224999999997
A_Control_Group,1777,2024-05-30,t3,2280,1600,1316.658,8,117.125,204,1600,3920,164.58225
B_Test_Group,1631,2024-05-28,t17,2280,1600,1579.859,8,113.75,168,1600,3920,197.48237500000002
B_Test_Group,1633,2024-05-28,t17,2220,1600,1194.692,8,138.99999999999997,218,1600,3780,149.3365
B_Test_Group,1585,2024-05-27,t13,2280,1600,1038.965,8,138.25,220,1600,3920,129.870625
B_Test_Group,1588,2024-05-27,t9,2280,1600,1115.133,8,139.50000000000003,185,1600,3920,139.39162499999998
B_Test_Group,1490,2024-05-26,t19,2280,1600,1479.128,8,135.375,213,1600,3920,184.89100000000002
A_Control_Group,1369,2024-05-24,t15,2360,1600,1202.602,8,126.50000000000001,192,1600,3640,150.32525
A_Control_Group,1309,2024-05-23,t15,3000,1600,1217.83,8,146.5,190,1600,2800,152.22875
B_Test_Group,1252,2024-05-22,t16,3060,1600,1486.774,8,134.375,219,1600,2940,185.84675
A_Control_Group,1287,2024-05-22,t10,2280,1600,1256.921,8,124,200,1600,3920,157.11512499999998
A_Control_Group,1152,2024-05-20,t3,2500,1600,1501.224,8,134.625,161,1600,3500,187.653
A_Control_Group,898,2024-05-16,t4,3060,1600,1241.649,8,164.625,212,1600,2940,155.206125
B_Test_Group,834,2024-05-15,t16,2780,1600,1459.273,8,123.37499999999999,217,1600,3220,182.409125
B_Test_Group,761,2024-05-14,t17,2280,1600,1345.528,8,136.125,193,1600,3920,168.191
B_Test_Group,786,2024-05-14,t13,3060,1600,1401.903,8,140.75,283,1600,2940,175.23787499999997
A_Control_Group,391,2024-05-08,t18,2780,1600,1382.877,8,139.125,193,1600,3220,172.859625
B_Test_Group,427,2024-05-08,t8,2360,1600,1502.005,8,142.375,196,1600,3640,187.75062499999999
